,group,names,scores,logfoldchanges,pvals,pvals_adj
316363,Plasma,ZFAT,6.8254285,2.1105506,8.766321390174894e-12,5.582873708464101e-11
316364,Plasma,H1FX-AS1,6.815901,3.604452,9.367491581650753e-12,5.959579467226211e-11
316366,Plasma,SFXN1,6.8141885,0.59305364,9.479737182933735e-12,6.02684630864152e-11
316367,Plasma,RIC3,6.8000526,1.1042497,1.0458085314272762e-11,6.637441183513238e-11
316369,Plasma,SWT1,6.75544,1.5754724,1.4240207422593901e-11,8.976277887259719e-11
316372,Plasma,WFS1,6.7496376,1.2002385,1.4821498557993648e-11,9.329982102475798e-11
316373,Plasma,TMEM175,6.7495756,1.0270594,1.4827823527254466e-11,9.330789868034628e-11
316376,Plasma,PTRHD1,6.704955,0.55158544,2.0146839194336146e-11,1.260737510241568e-10
316381,Plasma,ETV2,6.6958313,2.605547,2.1444882618973985e-11,1.3362977866308134e-10
316382,Plasma,APOM,6.691123,2.5970092,2.2146437482067132e-11,1.3786213201500722e-10
316384,Plasma,KLHDC4,6.6777253,1.1243057,2.4267898898673176e-11,1.5091599627612382e-10
316385,Plasma,CCDC110,6.6758823,4.671659,2.457490628673315e-11,1.527738631671382e-10
316386,Plasma,XKR6,6.6718874,2.1343973,2.5253390976960884e-11,1.5683372711765605e-10
316389,Plasma,MPHOSPH9,6.664503,0.8839957,2.655620526500094e-11,1.6459333249811535e-10
316390,Plasma,CHPF2,6.6576314,0.8063541,2.782751809921877e-11,1.722997248117236e-10
316391,Plasma,CKAP2,6.6573186,0.89586526,2.7886829846044546e-11,1.724965776148701e-10
316392,Plasma,LINC01485,6.6562815,6.864547,2.8084240943957044e-11,1.736568817740772e-10
316393,Plasma,CRLS1,6.655965,0.6243743,2.8144758851273863e-11,1.739729632800686e-10
316394,Plasma,ELP6,6.653374,0.8103964,2.8644888866095717e-11,1.7688720662156605e-10
316395,Plasma,IQCG,6.6437926,1.5649801,3.057126876110481e-11,1.8840575123601956e-10
316397,Plasma,ENAM,6.6290693,5.1926656,3.37809825666505e-11,2.077715667534067e-10
316400,Plasma,EIF2B4,6.5728827,0.9103638,4.93503025857949e-11,3.006339861604036e-10
316401,Plasma,GOLGA5,6.5718327,0.6159103,4.96996787708332e-11,3.025631430959901e-10
316402,Plasma,INTS10,6.5529127,0.5313147,5.642550531609476e-11,3.43170169860324e-10
316405,Plasma,SRBD1,6.540996,0.9890179,6.111034841659644e-11,3.7105289309250336e-10
316407,Plasma,MRPS18A,6.5386043,0.515015,6.209564541734554e-11,3.7678823270125044e-10
316409,Plasma,PRKRIP1,6.5345325,0.5059435,6.380861637587263e-11,3.865486295477168e-10
316410,Plasma,WWOX,6.5331426,1.4558666,6.440388000393805e-11,3.900270311625921e-10
316412,Plasma,PLEKHH3,6.514044,1.5778965,7.315424565309601e-11,4.4112211319584116e-10
316413,Plasma,SDHAF1,6.5069094,0.78128326,7.671276058556847e-11,4.6184875086438376e-10
316417,Plasma,STK16,6.497864,0.6049273,8.14684970038477e-11,4.893662687602108e-10
316418,Plasma,MPV17,6.494801,0.5697528,8.314312828011046e-11,4.992634247501637e-10
316420,Plasma,MAP2K6,6.4829383,1.3146524,8.995316296336806e-11,5.389327248180811e-10
316421,Plasma,FH,6.479482,0.69357663,9.20378844812741e-11,5.510660395001423e-10
316423,Plasma,LCN8,6.471264,6.2086897,9.718653341339674e-11,5.811409285562951e-10
316424,Plasma,CYP20A1,6.468012,0.6205418,9.930058566286314e-11,5.935904195292662e-10
316425,Plasma,BRI3BP,6.4623075,0.7679938,1.0311841733984017e-10,6.162132869578373e-10
316430,Plasma,LINC00877,6.453298,1.0584686,1.094417372843177e-10,6.525252035827538e-10
316431,Plasma,VARS,6.4459243,0.97048426,1.1489802205399607e-10,6.839555143625941e-10
316432,Plasma,ITFG2,6.432292,0.8144285,1.2569397321187828e-10,7.463004049509886e-10
316433,Plasma,ACOXL,6.4278264,4.6037736,1.2944130990129258e-10,7.678110007510326e-10
316434,Plasma,UGGT1,6.4254985,0.5587728,1.3143794163143412e-10,7.791550242706441e-10
316439,Plasma,PLAG1,6.39271,1.8334861,1.6297075490678004e-10,9.599299048567084e-10
316441,Plasma,ELOF1,6.3823075,0.516266,1.7443893312571482e-10,1.0255213898848806e-09
316442,Plasma,CAPN7,6.380335,0.5340033,1.7670109183899775e-10,1.038160986242645e-09
316443,Plasma,LIN7B,6.372613,1.5834568,1.8583442729567969e-10,1.0904368249718275e-09
316444,Plasma,DDHD1,6.3712134,0.6173388,1.8753816523438682e-10,1.1000852057029467e-09
316447,Plasma,OR2A1-AS1,6.3546495,2.2038414,2.0890227844561086e-10,1.2219198695300002e-09
316448,Plasma,DEXI,6.350685,0.6410414,2.1435792368815179e-10,1.2534351006940364e-09
316449,Plasma,EEF1G,6.343246,0.51044834,2.24973841265068e-10,1.3142647980721634e-09
316450,Plasma,EVI5,6.340349,0.5073087,2.2924498507536934e-10,1.3379492080699654e-09
316451,Plasma,PARP2,6.340147,1.3426561,2.2954586941070648e-10,1.3388608273507548e-09
316455,Plasma,RFXANK,6.325986,0.52089524,2.516210998669765e-10,1.4639269711531384e-09
316456,Plasma,NADK2,6.324978,1.3281988,2.5326917703411027e-10,1.472589588240741e-09
316458,Plasma,COMMD10,6.3241754,0.65130055,2.5458867838054286e-10,1.4793320787405673e-09
316459,Plasma,RPAP2,6.3221874,0.546192,2.5788664982594294e-10,1.4980251815218852e-09
316461,Plasma,FBXO48,6.307248,1.50522,2.8404069079369997e-10,1.6468487044232472e-09
316463,Plasma,SMUG1,6.292707,0.87965894,3.1197710762590044e-10,1.8048641234237385e-09
316465,Plasma,UBL7,6.276623,0.8259801,3.4600594899838734e-10,1.9967359208335374e-09
316470,Plasma,EEF1A1,6.2425184,0.5873409,4.305815321679987e-10,2.4678762514193716e-09
316478,Plasma,PDIK1L,6.21827,1.5216109,5.026673814477953e-10,2.8641826442285553e-09
316479,Plasma,PSMG4,6.2134337,0.5084039,5.18390523247605e-10,2.9519548965364387e-09
316480,Plasma,GEMIN7,6.2089906,1.1225909,5.332600331089087e-10,3.034761203181603e-09
316481,Plasma,ACAP3,6.2073226,1.1113255,5.389487364352094e-10,3.0661925192764893e-09
316482,Plasma,RPS23,6.2042027,0.6202063,5.497485641734225e-10,3.1237938830695522e-09
316483,Plasma,MIATNB,6.203044,1.685823,5.538131242912147e-10,3.145923723529009e-09
316484,Plasma,TMEM80,6.201151,0.6749068,5.605181029561814e-10,3.1830342225866985e-09
316485,Plasma,LYRM4,6.1939287,0.7741553,5.868279535461748e-10,3.329376130067154e-09
316491,Plasma,CXorf21,6.1511374,1.1551323,7.692930273767198e-10,4.3432904385786925e-09
316494,Plasma,FBXO25,6.143558,0.7807164,8.069328728403857e-10,4.548859786066713e-09
316495,Plasma,ATE1,6.1415033,0.70737916,8.174417355323547e-10,4.6066973810893085e-09
316497,Plasma,RAB39B,6.1273465,1.7177975,8.935674653656109e-10,5.025509638382679e-09
316498,Plasma,EPN2,6.115764,0.9133994,9.609537403733194e-10,5.395743590136233e-09
316499,Plasma,SH2B2,6.1104717,1.1950479,9.933708816240263e-10,5.574382930932642e-09
316502,Plasma,HOOK1,6.1020045,1.3083913,1.0474640274409859e-09,5.8672568873639e-09
316504,Plasma,ST7,6.0898767,1.4713408,1.1299767912391007e-09,6.314154732929359e-09
316506,Plasma,PARD6G-AS1,6.0721726,3.0497758,1.2619117940130824e-09,7.034398063795216e-09
316509,Plasma,SLC35B3,6.064495,0.9028537,1.3236886106309976e-09,7.369887219298397e-09
316511,Plasma,FBXL6,6.031221,0.9456551,1.6272558092166692e-09,9.022056099812132e-09
316512,Plasma,TMEM99,6.027316,1.1662298,1.66704754725327e-09,9.231612494618873e-09
316514,Plasma,IDNK,6.02409,1.1941602,1.7006375801708225e-09,9.409177786613277e-09
316515,Plasma,ELFN1-AS1,6.0233912,3.4733956,1.7079965329259789e-09,9.447068689438461e-09
316520,Plasma,SLC35A2,6.0015044,0.77150446,1.9549739371713232e-09,1.0790546571795312e-08
316521,Plasma,MAP4K1,5.999818,0.8954105,1.9753887521336083e-09,1.0896727164154006e-08
316522,Plasma,TMEM223,5.9903846,0.61963,2.0934511829394433e-09,1.1534236690282904e-08
316523,Plasma,NPRL2,5.98502,0.82476616,2.1636332522587404e-09,1.1906738209798545e-08
316526,Plasma,NBAS,5.96332,0.7097141,2.47163724387855e-09,1.3553360139988243e-08
316527,Plasma,NECAB3,5.962231,1.4786263,2.4881649795811733e-09,1.3639949430423215e-08
316530,Plasma,RPL22,5.941572,0.5761707,2.8230148889242858e-09,1.5429869034058402e-08
316531,Plasma,SNRPN,5.9390025,1.0944053,2.8676164089584117e-09,1.5664396954130262e-08
316532,Plasma,DHDDS,5.919754,0.9085379,3.2242319058650446e-09,1.7555416264149568e-08
316533,Plasma,BEX2,5.9164557,0.61805177,3.2895320711588364e-09,1.789517049998136e-08
316537,Plasma,TGFBR3L,5.9042997,2.4079487,3.5414776227934652e-09,1.9220564916433623e-08
316539,Plasma,FARSA,5.882018,0.55747294,4.0529406050161085e-09,2.1944930303403486e-08
316540,Plasma,BRMS1L,5.873385,1.7124975,4.269851567582084e-09,2.309238543578072e-08
316542,Plasma,MINCR,5.871919,1.0542248,4.3077884891518505e-09,2.328394905628893e-08
316543,Plasma,LINC00309,5.870479,2.9904928,4.34537974895989e-09,2.3480275332554946e-08
316546,Plasma,MTMR4,5.8682947,0.71331406,4.403001598350213e-09,2.3743109143551105e-08
316547,Plasma,ISL2,5.8649983,4.0325804,4.4913685005636776e-09,2.41984736069671e-08
316549,Plasma,ZBTB40,5.8572335,1.2096598,4.706417894523294e-09,2.5327617323042342e-08
316552,Plasma,PHF6,5.848439,0.67683244,4.962073510969581e-09,2.6666533687986755e-08
316554,Plasma,AAAS,5.8463855,1.0125718,5.023686615565784e-09,2.6987915295871106e-08
316555,Plasma,BTN3A3,5.8456836,0.64830333,5.044920269829361e-09,2.7086260352112558e-08
316557,Plasma,MACROD1,5.841994,0.97526413,5.1579732365400355e-09,2.7677184890880385e-08
316559,Plasma,APOLD1,5.841558,0.7995013,5.171483611267198e-09,2.7733598143645912e-08
316560,Plasma,ZNF622,5.8359222,0.5166131,5.3493830786635645e-09,2.8649142900339996e-08
316563,Plasma,ZNF581,5.825384,0.7059749,5.698137433885509e-09,3.045204432252934e-08
316564,Plasma,P2RY8,5.821776,0.729939,5.822553360775546e-09,3.108104847068735e-08
316566,Plasma,TPTE2,5.8037987,7.4019184,6.482912323158008e-09,3.4496624026649013e-08
316567,Plasma,TMEM140,5.797457,0.5375217,6.732790801463076e-09,3.579539194561251e-08
316571,Plasma,HTRA2,5.786392,0.67217135,7.191410995920477e-09,3.8156950487815446e-08
316572,Plasma,UROD,5.7860875,0.72393125,7.204467497991335e-09,3.821527084704088e-08
316573,Plasma,RPL19,5.770551,0.5429823,7.9012578890544e-09,4.182739695444216e-08
316574,Plasma,IDH3A,5.7684817,0.8693767,7.998895427063714e-09,4.233215832675669e-08
316576,Plasma,FAHD2A,5.7678285,0.87629306,8.029939119235169e-09,4.247215869668056e-08
316578,Plasma,SLC16A14,5.7623634,3.4287982,8.294419261375909e-09,4.383347152206852e-08
316579,Plasma,CENPT,5.7553167,0.83436406,8.647960381889661e-09,4.564968704724243e-08
316580,Plasma,BORCS5,5.7546296,0.62324274,8.68319123022447e-09,4.5822589135376185e-08
316585,Plasma,MYO1D,5.7240105,0.67327714,1.0403829836118754e-08,5.47310059059266e-08
316586,Plasma,SPICE1,5.723457,1.0832433,1.0437807258808973e-08,5.48941457626535e-08
316587,Plasma,FTSJ1,5.7132096,1.028867,1.1086498962027375e-08,5.8173472154874005e-08
316588,Plasma,LINC01353,5.711064,2.439862,1.1227208017595469e-08,5.887841847028601e-08
316590,Plasma,ATP10D,5.7066555,0.73081344,1.1521752054925857e-08,6.033759628763804e-08
316594,Plasma,CEP70,5.6926627,1.1739292,1.2507347701274322e-08,6.522217072625638e-08
316597,Plasma,DRAM1,5.681107,0.68504566,1.3382572120913062e-08,6.97076448752429e-08
316598,Plasma,PDHA1,5.678625,0.53247833,1.3578187191276023e-08,7.068678209534328e-08
316599,Plasma,MAGEF1,5.673698,0.81072795,1.3974734603409295e-08,7.268982948434396e-08
316600,Plasma,VDR,5.6723795,0.79872066,1.4082769899518598e-08,7.323119486664532e-08
316601,Plasma,SDHAF3,5.6720614,0.54259974,1.4108918921894844e-08,7.334656249649097e-08
316603,Plasma,ZNF107,5.6559415,0.8954908,1.549943249291366e-08,8.039461803429179e-08
316605,Plasma,RFT1,5.652248,1.0775436,1.583628198501172e-08,8.200393696043981e-08
316608,Plasma,IKZF3,5.6197505,0.7478247,1.912332462501255e-08,9.833714054879336e-08
316609,Plasma,WRN,5.617628,0.9108261,1.9359639304620656e-08,9.949704099156192e-08
316613,Plasma,ZNF264,5.588083,1.4557467,2.2959048143109144e-08,1.1731173494879097e-07
316614,Plasma,OTUD1,5.5778036,0.7831791,2.4357421435749174e-08,1.243195803947628e-07
316618,Plasma,ADAM19,5.55379,0.57363564,2.7954148027314418e-08,1.4212841141250218e-07
316622,Plasma,ACSF3,5.529873,0.75403786,3.204627987411795e-08,1.6239882300939237e-07
316623,Plasma,YIF1B,5.5284166,0.6639334,3.231343525241877e-08,1.6370784183315474e-07
316626,Plasma,RPL34,5.5206385,0.50779504,3.3777028598398364e-08,1.7079548313403237e-07
316627,Plasma,ADRB2,5.5196176,0.6037173,3.397383641968245e-08,1.7169682977036132e-07
316628,Plasma,BMF,5.5181284,1.4406847,3.426293784819578e-08,1.7306337083967232e-07
316629,Plasma,MOSPD1,5.517173,0.9173347,3.444967129382842e-08,1.7395909048700753e-07
316630,Plasma,UNK,5.5135484,0.86880136,3.5167041505272844e-08,1.7748471151843047e-07
316631,Plasma,NAT9,5.5109286,0.7377632,3.5694591870144084e-08,1.8004900837851092e-07
316635,Plasma,CFAP54,5.4940968,3.9121468,3.927149614763321e-08,1.9749934217506735e-07
316636,Plasma,ARRDC1-AS1,5.48176,1.1074032,4.211154313970171e-08,2.1149479752685469e-07
316638,Plasma,BSCL2,5.4768624,2.2290552,4.329338318824813e-08,2.170768471050957e-07
316639,Plasma,BNIP3,5.464799,0.6663819,4.6343235279534953e-08,2.3193685575618964e-07
316642,Plasma,SWI5,5.459297,0.60708356,4.780229549870552e-08,2.387792396206594e-07
316645,Plasma,FXN,5.453221,1.1289667,4.9465519466393907e-08,2.4668778463070656e-07
316646,Plasma,NDUFAF4,5.4509606,0.6965253,5.009839458704234e-08,2.4950780102863096e-07
316647,Plasma,SMOX,5.4496703,1.0778939,5.046331717559379e-08,2.5119005136329057e-07
316649,Plasma,HCFC2,5.440278,1.0260923,5.319751984715268e-08,2.6453799601460597e-07
316650,Plasma,ETFDH,5.4269285,0.720676,5.73321451305278e-08,2.842341307073876e-07
316651,Plasma,KISS1R,5.417285,3.3997145,6.051087757698849e-08,2.995919773454591e-07
316652,Plasma,ZBED5-AS1,5.4162455,1.2909082,6.086357227638142e-08,3.0117704067352694e-07
316653,Plasma,HBA2,5.4108195,1.0222979,6.273688993423714e-08,3.1028103207186713e-07
316655,Plasma,ING5,5.397761,0.7758496,6.747767089204203e-08,3.3283828763300153e-07
316656,Plasma,DHRSX,5.3968873,0.601382,6.780694881757516e-08,3.343733551204006e-07
316661,Plasma,TUBG1,5.3919115,1.1807126,6.971213204939266e-08,3.431283052760931e-07
316664,Plasma,CTH,5.3792076,2.503584,7.481433856359623e-08,3.678504154613378e-07
316667,Plasma,RPS3,5.3615856,0.5091407,8.249469702317133e-08,4.0411047056851024e-07
316672,Plasma,TSHR,5.337853,6.62415,9.405364222194955e-08,4.589113515954707e-07
316677,Plasma,MARCH9,5.324855,0.60522616,1.010335931275812e-07,4.919307308634952e-07
316679,Plasma,RABEP2,5.3205285,0.8691758,1.0346619874466949e-07,5.032454507667801e-07
316681,Plasma,NUAK2,5.314104,0.79677665,1.0718321107282465e-07,5.20640337880516e-07
316683,Plasma,TSEN15,5.3117833,0.71242535,1.0855758477978156e-07,5.269014480774764e-07
316685,Plasma,ENDOG,5.3054748,0.7768201,1.1238010542731435e-07,5.445976986497268e-07
316689,Plasma,BTAF1,5.2804365,0.6380309,1.288764664799526e-07,6.214478283336328e-07
316693,Plasma,NSMCE2,5.2654223,0.5639722,1.3986735234694496e-07,6.712980004888253e-07
316700,Plasma,DPEP1,5.2259007,1.9113497,1.7330962473733034e-07,8.251713982541221e-07
316701,Plasma,ATP8B2,5.220249,0.7345213,1.7868233726001518e-07,8.503147378943433e-07
316703,Plasma,SAMM50,5.212898,0.51123375,1.8591341618838919e-07,8.835900342574521e-07
316704,Plasma,HDAC9,5.212644,0.79990864,1.861677020419646e-07,8.845714150682e-07
316705,Plasma,IGFLR1,5.206059,1.2286122,1.9289354485453887e-07,9.158237133460623e-07
316711,Plasma,PTPRS,5.1919312,1.5144821,2.0812383438326885e-07,9.848498601204696e-07
316714,Plasma,ALDH5A1,5.179084,1.822554,2.2297814570921674e-07,1.0529871249401568e-06
316716,Plasma,TMEM115,5.173246,0.6063979,2.3006176381398919e-07,1.0850542973765285e-06
316721,Plasma,AIM2,5.157072,0.8097011,2.5084125986350753e-07,1.1794510153185807e-06
316722,Plasma,TNFRSF13B,5.153741,2.535025,2.553408071942069e-07,1.1993889133865956e-06
316724,Plasma,CSPP1,5.149122,0.80787176,2.617081295460895e-07,1.2286738593377672e-06
316725,Plasma,ZNF138,5.143587,0.78668624,2.695417734908897e-07,1.263848391688851e-06
316727,Plasma,WDR54,5.130527,0.5508881,2.889320405474856e-07,1.3516848519748018e-06
316728,Plasma,ING2,5.129449,0.57602596,2.905915782325732e-07,1.359104962939154e-06
316730,Plasma,LINC00847,5.111455,0.6355823,3.196866838868481e-07,1.4921668243868594e-06
316733,Plasma,RGPD2,5.104698,2.314641,3.313231651855177e-07,1.542978816831499e-06
316735,Plasma,DMGDH,5.104364,2.2980888,3.319089343978296e-07,1.5449292376510643e-06
316737,Plasma,OCEL1,5.098554,0.5756823,3.4225772542847363e-07,1.5910986497123238e-06
316738,Plasma,NOMO1,5.0960426,0.96964705,3.468267555705935e-07,1.611934396118778e-06
316740,Plasma,KCNK12,5.092125,3.4062884,3.5407222301430476e-07,1.6443700455020673e-06
316743,Plasma,CDK17,5.0865993,0.61555076,3.6454120726313416e-07,1.6912920839355288e-06
316744,Plasma,DLL4,5.081341,3.2507215,3.7478045205437594e-07,1.7361856886534005e-06
316748,Plasma,LAMC1,5.0588255,0.60787725,4.218470831340613e-07,1.9430373239328203e-06
316750,Plasma,TET1,5.0546985,2.286194,4.310709681280334e-07,1.9835480873061946e-06
316755,Plasma,HEXIM2,5.0473366,1.5724775,4.4801209863421654e-07,2.0558789758054662e-06
316758,Plasma,PSEN2,5.0261574,1.4892019,5.004052755824975e-07,2.2900594547985365e-06
316759,Plasma,TAF4B,5.0228496,1.9027567,5.091044591186225e-07,2.3287187901404715e-06
316760,Plasma,ZDHHC4,5.0192366,0.5284451,5.187719625913318e-07,2.3711812081199745e-06
316761,Plasma,USP30-AS1,5.016363,1.7330363,5.26587107517095e-07,2.4063080490910806e-06
316765,Plasma,DEAF1,5.001424,0.7523551,5.690840493248557e-07,2.5972967942922574e-06
316766,Plasma,CNKSR1,4.9990435,1.2194278,5.761540326760804e-07,2.628267853767863e-06
316768,Plasma,SLAMF6,4.9894023,0.52550286,6.05663506746424e-07,2.7594816640462997e-06
316770,Plasma,SMIM13,4.9778085,0.7511014,6.430826272866738e-07,2.9249275456363903e-06
316778,Plasma,HSDL1,4.958282,0.9617427,7.111921890115975e-07,3.2224274814725456e-06
316780,Plasma,LRRC24,4.937679,3.521604,7.905783465087804e-07,3.575570248982893e-06
316782,Plasma,MTG2,4.9323606,0.62429446,8.124164276537029e-07,3.6698537531332875e-06
316783,Plasma,LRRC14,4.924327,0.9718585,8.465115973041895e-07,3.820139022508811e-06
316785,Plasma,TEN1,4.9104133,0.6165052,9.088464626031739e-07,4.092462648028453e-06
316786,Plasma,AHCY,4.908972,0.61084616,9.15550933182057e-07,4.12064715963043e-06
316787,Plasma,XKR8,4.9086533,0.77837175,9.170405947980968e-07,4.126348234361385e-06
316793,Plasma,DNAAF2,4.8798256,0.7891191,1.0617967752703202e-06,4.756880396980832e-06
316794,Plasma,ACBD4,4.876902,1.1209527,1.0776493772535463e-06,4.823230235751241e-06
316795,Plasma,MOXD1,4.8760667,1.4674747,1.0822194540697945e-06,4.841342865958348e-06
316797,Plasma,CCDC134,4.865947,2.6191025,1.1391010470238521e-06,5.089653084806961e-06
316803,Plasma,ZNF248,4.8400464,1.2719029,1.2980867354600583e-06,5.776314309487689e-06
316805,Plasma,ZFY,4.8305607,0.9802363,1.3614895484333035e-06,6.049720785799556e-06
316806,Plasma,EML6,4.830054,3.8611686,1.3649604235849097e-06,6.060777965279732e-06
316807,Plasma,EXOSC4,4.8268514,0.5013641,1.3870868400105936e-06,6.1531198820891785e-06
316809,Plasma,FZD3,4.823937,2.0795634,1.4075195081433136e-06,6.236285261481519e-06
316810,Plasma,LINC01484,4.8174133,8.29883,1.4543119510909998e-06,6.4359041795411606e-06
316813,Plasma,APOBEC3F,4.8040276,1.7078162,1.5550541331020074e-06,6.866949854764699e-06
316814,Plasma,FKBP7,4.797519,1.2046683,1.6064281601131141e-06,7.090428323208539e-06
316816,Plasma,INTS8,4.794089,0.5319146,1.6341600798983169e-06,7.202524553150309e-06
316818,Plasma,WDR41,4.7878137,0.6556117,1.6860789095208794e-06,7.420752051962644e-06
316820,Plasma,ZC2HC1A,4.7843704,0.5065738,1.715240452555403e-06,7.541923272854085e-06
316821,Plasma,BCL2L12,4.7820706,0.63874966,1.7349870949857775e-06,7.626937331805649e-06
316822,Plasma,FBXO10,4.773692,3.0576448,1.8087875366462604e-06,7.945699250109742e-06
316823,Plasma,UNKL,4.763981,0.596278,1.8981032209262298e-06,8.318303648989281e-06
316827,Plasma,ASPHD2,4.7594666,1.4832844,1.9410527426719303e-06,8.494458053589362e-06
316828,Plasma,FAM207A,4.750665,0.50229096,2.027484465385298e-06,8.860131050976553e-06
316831,Plasma,SNX25,4.741625,1.3817672,2.1201115081385213e-06,9.24526476934958e-06
316834,Plasma,ESR1,4.724436,2.4589703,2.3075524510675455e-06,1.0020148571540842e-05
316836,Plasma,NFXL1,4.708512,0.9787575,2.4953206237788608e-06,1.0792451223247342e-05
316839,Plasma,CYB5D2,4.6991615,0.6644545,2.6123185609251276e-06,1.1274762035224192e-05
316842,Plasma,CHAC1,4.6903706,2.418152,2.727104535705924e-06,1.1756469518357684e-05
